Date,traffic,day_of_week,month,year,covid,holiday,hours_daylight,TAVG,PRCP,AWND,SNOW
2016-12-17,1036.0,5,12,2016,0,0.0,8.229823866089095,28.0,0.0,5.37,0.0
2016-12-18,912.0,6,12,2016,0,0.0,8.225045483477222,32.0,0.0,5.82,0.0
2016-12-19,2854.0,0,12,2016,0,0.0,8.221629282759688,39.0,0.81,10.51,0.0
2016-12-20,3660.0,1,12,2016,0,0.0,8.219578332154152,45.0,0.01,14.32,0.0
2016-12-21,3996.0,2,12,2016,0,0.0,8.218894476716432,42.0,0.0,4.03,0.0
2016-12-22,2816.0,3,12,2016,0,0.0,8.219578332154152,39.0,0.3,6.71,0.0
2016-12-23,1110.0,4,12,2016,0,0.0,8.221629282759688,39.0,0.58,5.37,0.0
2016-12-24,770.0,5,12,2016,0,0.0,8.225045483477219,37.0,0.1,2.01,0.0
2016-12-25,520.0,6,12,2016,0,0.0,8.229823866089097,36.0,0.0,4.25,0.0
2016-12-26,766.0,0,12,2016,0,1.0,8.235960149477135,36.0,0.29,8.5,0.0
2016-12-27,2210.0,1,12,2016,0,0.0,8.243448853885663,41.0,0.05,15.21,0.0
2016-12-28,2944.0,2,12,2016,0,0.0,8.252283319084928,41.0,0.0,8.72,0.0
2016-12-29,2268.0,3,12,2016,0,0.0,8.262455726306959,42.0,0.05,8.5,0.0
2016-12-30,2182.0,4,12,2016,0,0.0,8.273957123800518,42.0,0.02,6.93,0.0
2016-12-31,944.0,5,12,2016,0,0.0,8.286777455828732,34.0,0.03,8.05,0.0
2017-01-01,652.0,6,1,2017,0,0.0,8.300905594911503,35.0,0.43,9.62,3.0
2017-01-02,1246.0,0,1,2017,0,1.0,8.316329377096077,32.0,0.0,10.51,0.0
2017-01-03,3472.0,1,1,2017,0,0.0,8.333035640022791,27.0,0.0,11.86,0.0
2017-01-04,3616.0,2,1,2017,0,0.0,8.35101026353886,27.0,0.0,10.96,0.0
2017-01-05,3554.0,3,1,2017,0,0.0,8.370238212602683,28.0,0.0,5.82,0.0
2017-01-06,3296.0,4,1,2017,0,0.0,8.390703582211895,29.0,0.0,6.26,0.0
2017-01-07,1076.0,5,1,2017,0,0.0,8.412389644083483,33.0,0.0,13.42,0.0
2017-01-08,536.0,6,1,2017,0,0.0,8.435278894811182,37.0,0.45,11.86,0.0
2017-01-09,4028.0,0,1,2017,0,0.0,8.459353105224459,39.0,0.05,7.83,0.0
2017-01-10,3640.0,1,1,2017,0,0.0,8.48459337067659,37.0,0.07,13.65,0.0
2017-01-11,3746.0,2,1,2017,0,0.0,8.510980161992556,32.0,0.0,12.08,0.0
2017-01-12,3676.0,3,1,2017,0,0.0,8.538493376814937,31.0,0.0,6.04,0.0
2017-01-13,3408.0,4,1,2017,0,0.0,8.567112391094412,31.0,0.0,6.04,0.0
2017-01-14,1462.0,5,1,2017,0,0.0,8.596816110481116,34.0,0.0,4.92,0.0
2017-01-15,1626.0,6,1,2017,0,0.0,8.627583021386009,34.0,0.0,3.13,0.0
2017-01-16,2884.0,0,1,2017,0,1.0,8.659391241493356,36.0,0.0,4.03,0.0
2017-01-17,3490.0,1,1,2017,0,0.0,8.692218569520303,43.0,1.74,4.7,0.0
2017-01-18,2812.0,2,1,2017,0,0.0,8.726042534034644,46.0,1.21,10.74,0.0
2017-01-19,3890.0,3,1,2017,0,0.0,8.76084044115652,46.0,0.09,9.84,0.0
2017-01-20,4440.0,4,1,2017,0,0.0,8.796589420987226,46.0,0.0,9.4,0.0
2017-01-21,2726.0,5,1,2017,0,0.0,8.833266472622961,45.0,0.05,4.03,0.0
2017-01-22,866.0,6,1,2017,0,0.0,8.870848507629189,45.0,0.08,8.72,0.0
2017-01-23,5270.0,0,1,2017,0,0.0,8.909312391865846,41.0,0.0,4.92,0.0
2017-01-24,5148.0,1,1,2017,0,0.0,8.948634985570433,37.0,0.0,2.46,0.0
2017-01-25,4684.0,2,1,2017,0,0.0,8.988793181621269,38.0,0.0,2.68,0.0
2017-01-26,5036.0,3,1,2017,0,0.0,9.029763941917095,43.0,0.0,2.91,0.0
2017-01-27,4766.0,4,1,2017,0,0.0,9.071524331824868,44.0,0.0,5.82,0.0
2017-01-28,2430.0,5,1,2017,0,0.0,9.114051552659342,45.0,0.0,5.37,0.0
2017-01-29,1628.0,6,1,2017,0,0.0,9.157322972171759,43.0,0.03,8.28,0.0
2017-01-30,5290.0,0,1,2017,0,0.0,9.201316153036736,44.0,0.02,9.17,0.0
2017-01-31,5216.0,1,1,2017,0,0.0,9.24600887933605,41.0,0.0,11.18,0.0
2017-02-01,4812.0,2,2,2017,0,0.0,9.291379181050095,36.0,0.0,15.43,0.0
2017-02-02,4708.0,3,2,2017,0,0.0,9.337405356574683,38.0,0.01,13.87,0.0
2017-02-03,2242.0,4,2,2017,0,0.0,9.384065993290523,37.0,0.7,8.5,0.0
2017-02-04,706.0,5,2,2017,0,0.0,9.431339986219813,41.0,0.94,8.72,0.0
2017-02-05,584.0,6,2,2017,0,0.0,9.479206554809702,39.0,0.82,10.96,2.0
2017-02-06,736.0,0,2,2017,0,0.0,9.527645257889855,33.0,0.65,9.4,5.1
2017-02-07,2806.0,1,2,2017,0,0.0,9.576636006854189,35.0,0.01,7.16,0.0
2017-02-08,2872.0,2,2,2017,0,0.0,9.626159077122207,36.0,0.7,6.49,0.0
2017-02-09,2492.0,3,2,2017,0,0.0,9.676195117938589,44.0,1.63,13.2,0.0
2017-02-10,3414.0,4,2,2017,0,0.0,9.72672516057109,47.0,0.02,17.22,0.0
2017-02-11,2046.0,5,2,2017,0,0.0,9.777730624970973,41.0,0.0,7.83,0.0
2017-02-12,2462.0,6,2,2017,0,0.0,9.829193324959089,41.0,0.0,5.59,0.0
2017-02-13,6054.0,0,2,2017,0,0.0,9.881095472004336,42.0,0.0,8.28,0.0
2017-02-14,5808.0,1,2,2017,0,0.0,9.933419677659089,45.0,0.23,4.03,0.0
2017-02-15,3122.0,2,2,2017,0,0.0,9.986148954718011,49.0,1.63,7.83,0.0
2017-02-16,4616.0,3,2,2017,0,0.0,10.039266717165953,51.0,0.5,10.51,0.0
2017-02-17,5238.0,4,2,2017,0,0.0,10.092756778978556,48.0,0.01,9.84,0.0
2017-02-18,1118.0,5,2,2017,0,0.0,10.146603351840604,44.0,0.15,8.28,0.0
2017-02-19,1128.0,6,2,2017,0,0.0,10.200791041843232,44.0,0.06,8.5,0.0
2017-02-20,1938.0,0,2,2017,0,1.0,10.255304845221382,43.0,0.2,6.71,0.0
2017-02-21,3874.0,1,2,2017,0,0.0,10.310130143190973,43.0,0.07,7.38,0.0
2017-02-22,4352.0,2,2,2017,0,0.0,10.36525269594196,41.0,0.0,4.92,0.0
2017-02-23,4234.0,3,2,2017,0,0.0,10.420658635843806,38.0,0.01,3.8,0.0
2017-02-24,3720.0,4,2,2017,0,0.0,10.476334459915423,37.0,0.0,4.03,0.0
2017-02-25,1962.0,5,2,2017,0,0.0,10.532267021610943,39.0,0.01,7.16,0.0
2017-02-26,948.0,6,2,2017,0,0.0,10.588443521970529,39.0,0.33,7.38,0.0
2017-02-27,2094.0,0,2,2017,0,0.0,10.64485150018152,38.0,0.16,8.5,0.1
2017-02-28,3916.0,1,2,2017,0,0.0,10.701478823595485,37.0,0.01,8.72,0.0
2017-03-01,4720.0,2,3,2017,0,0.0,10.75831367724194,44.0,0.02,13.87,0.0
2017-03-02,4396.0,3,3,2017,0,0.0,10.815344552878909,44.0,0.09,10.51,0.0
2017-03-03,3126.0,4,3,2017,0,0.0,10.872560237618213,47.0,0.36,14.09,0.0
2017-03-04,2250.0,5,3,2017,0,0.0,10.92994980215934,41.0,0.04,7.61,0.0
2017-03-05,1350.0,6,3,2017,0,0.0,10.987502588667553,40.0,0.0,13.42,0.0
2017-03-06,4690.0,0,3,2017,0,0.0,11.045208198323808,38.0,0.0,13.42,0.0
2017-03-07,3454.0,1,3,2017,0,0.0,11.103056478579806,37.0,0.75,8.72,0.0
2017-03-08,4376.0,2,3,2017,0,0.0,11.16103751014158,41.0,0.13,10.74,0.0
2017-03-09,3496.0,3,3,2017,0,0.0,11.2191415937092,39.0,0.7,6.04,0.0
2017-03-10,3942.0,4,3,2017,0,0.0,11.277359236496775,48.0,0.03,12.53,0.0
2017-03-11,948.0,5,3,2017,0,0.0,11.335681138551914,45.0,0.37,10.74,0.0
2017-03-12,1472.0,6,3,2017,0,0.0,11.394098178899341,48.0,0.02,7.16,0.0
2017-03-13,3708.0,0,3,2017,0,0.0,11.45260140152381,50.0,0.65,5.59,0.0
2017-03-14,3910.0,1,3,2017,0,0.0,11.511182001212347,52.0,0.39,10.51,0.0
2017-03-15,3642.0,2,3,2017,0,0.0,11.569831309272786,50.0,0.81,7.16,0.0
2017-03-16,5656.0,3,3,2017,0,0.0,11.628540779141215,45.0,0.0,10.29,0.0
2017-03-17,3600.0,4,3,2017,0,0.0,11.687301971896416,43.0,0.68,4.92,0.0
2017-03-18,1194.0,5,3,2017,0,0.0,11.746106541692061,48.0,0.34,13.65,0.0
2017-03-19,3774.0,6,3,2017,0,0.0,11.804946221119756,42.0,0.0,9.62,0.0
2017-03-20,5436.0,0,3,2017,0,0.0,11.863812806517105,45.0,0.01,11.18,0.0
2017-03-21,4326.0,1,3,2017,0,0.0,11.922698143228445,49.0,0.2,5.82,0.0
2017-03-22,5294.0,2,3,2017,0,0.0,11.981594110833152,51.0,0.02,13.42,0.0
2017-03-23,5706.0,3,3,2017,0,0.0,12.040492608349384,46.0,0.26,7.83,0.0
2017-03-24,3170.0,4,3,2017,0,0.0,12.099385539423904,49.0,0.24,10.96,0.0
2017-03-25,3186.0,5,3,2017,0,0.0,12.158264797520475,47.0,0.01,10.51,0.0
2017-03-26,932.0,6,3,2017,0,0.0,12.217122251113045,46.0,0.38,3.8,0.0
2017-03-27,5194.0,0,3,2017,0,0.0,12.27594972889814,47.0,0.17,12.08,0.0
2017-03-28,4658.0,1,3,2017,0,0.0,12.3347390050334,47.0,0.14,11.18,0.0
2017-03-29,4216.0,2,3,2017,0,0.0,12.393481784415352,49.0,0.51,13.65,0.0
2017-03-30,5698.0,3,3,2017,0,0.0,12.45216968800642,47.0,0.0,6.49,0.0
2017-03-31,5974.0,4,3,2017,0,0.0,12.510794238222267,47.0,0.0,4.25,0.0
2017-04-01,2474.0,5,4,2017,0,0.0,12.569346844393888,50.0,0.04,7.61,0.0
2017-04-02,2942.0,6,4,2017,0,0.0,12.627818788314595,48.0,0.04,7.83,0.0
2017-04-03,7026.0,0,4,2017,0,0.0,12.686201209888111,46.0,0.0,4.92,0.0
2017-04-04,6454.0,1,4,2017,0,0.0,12.744485092890995,49.0,0.12,5.14,0.0
2017-04-05,3808.0,2,4,2017,0,0.0,12.802661250865862,51.0,0.46,6.71,0.0
2017-04-06,4728.0,3,4,2017,0,0.0,12.860720313162727,51.0,0.26,9.62,0.0
2017-04-07,3444.0,4,4,2017,0,0.0,12.918652711145587,53.0,0.1,16.11,0.0
2017-04-08,1950.0,5,4,2017,0,0.0,12.97644866458537,47.0,0.01,12.75,0.0
2017-04-09,3310.0,6,4,2017,0,0.0,13.034098168259005,46.0,0.0,6.49,0.0
2017-04-10,4680.0,0,4,2017,0,0.0,13.09159097877793,49.0,0.38,10.96,0.0
2017-04-11,6674.0,1,4,2017,0,0.0,13.148916601670717,46.0,0.02,10.51,0.0
2017-04-12,3638.0,2,4,2017,0,0.0,13.206064278744778,51.0,0.85,8.28,0.0
2017-04-13,4974.0,3,4,2017,0,0.0,13.263022975756524,49.0,0.08,10.51,0.0
2017-04-14,4594.0,4,4,2017,0,0.0,13.319781370418632,46.0,0.01,12.3,0.0
2017-04-15,3612.0,5,4,2017,0,0.0,13.376327840776833,47.0,0.0,9.17,0.0
2017-04-16,3124.0,6,4,2017,0,0.0,13.432650453990536,52.0,0.0,11.63,0.0
2017-04-17,5306.0,0,4,2017,0,0.0,13.488736955552376,57.0,0.07,8.72,0.0
2017-04-18,5564.0,1,4,2017,0,0.0,13.544574758986187,52.0,0.48,8.28,0.0
2017-04-19,5150.0,2,4,2017,0,0.0,13.600150936062695,51.0,0.35,7.16,0.0
2017-04-20,6170.0,3,4,2017,0,0.0,13.655452207576866,50.0,0.01,9.4,0.0
2017-04-21,8218.0,4,4,2017,0,0.0,13.710464934731002,52.0,0.0,8.28,0.0
2017-04-22,2050.0,5,4,2017,0,0.0,13.765175111171224,60.0,0.07,9.62,0.0
2017-04-23,1318.0,6,4,2017,0,0.0,13.819568355727453,51.0,0.49,7.38,0.0
2017-04-24,6130.0,0,4,2017,0,0.0,13.87362990590745,48.0,0.06,8.28,0.0
2017-04-25,6712.0,1,4,2017,0,0.0,13.92734461220026,51.0,0.05,8.72,0.0
2017-04-26,5078.0,2,4,2017,0,0.0,13.9806969332439,51.0,0.0,14.76,0.0
2017-04-27,5922.0,3,4,2017,0,0.0,14.033670931915687,48.0,0.04,9.4,0.0
2017-04-28,6630.0,4,4,2017,0,0.0,14.086250272405454,49.0,0.0,5.37,0.0
2017-04-29,2716.0,5,4,2017,0,0.0,14.138418218331955,51.0,0.14,6.71,0.0
2017-04-30,2430.0,6,4,2017,0,0.0,14.190157631966569,50.0,0.08,8.28,0.0
2017-05-01,6726.0,0,5,2017,0,0.0,14.241450974627426,48.0,0.03,5.82,0.0
2017-05-02,7392.0,1,5,2017,0,0.0,14.292280308309222,51.0,0.13,4.25,0.0
2017-05-03,9086.0,2,5,2017,0,0.0,14.342627298614866,59.0,0.11,6.04,0.0
2017-05-04,6952.0,3,5,2017,0,0.0,14.39247321905369,62.0,0.44,6.26,0.0
2017-05-05,5466.0,4,5,2017,0,0.0,14.441798956773152,58.0,0.25,12.97,0.0
2017-05-06,4076.0,5,5,2017,0,0.0,14.490585019788144,50.0,0.02,6.71,0.0
2017-05-07,4196.0,6,5,2017,0,0.0,14.538811545772194,51.0,0.0,7.38,0.0
2017-05-08,8774.0,0,5,2017,0,0.0,14.586458312473374,54.0,0.0,6.71,0.0
2017-05-09,10142.0,1,5,2017,0,0.0,14.633504749813884,56.0,0.0,5.59,0.0
2017-05-10,9998.0,2,5,2017,0,0.0,14.679929953731756,58.0,0.0,5.82,0.0
2017-05-11,5836.0,3,5,2017,0,0.0,14.725712701817073,58.0,0.47,7.83,0.0
2017-05-12,6100.0,4,5,2017,0,0.0,14.77083147079306,48.0,0.16,6.04,0.0
2017-05-13,2666.0,5,5,2017,0,0.0,14.815264455885318,49.0,0.03,10.29,0.0
2017-05-14,2032.0,6,5,2017,0,0.0,14.858989592117956,51.0,0.04,10.51,0.0
2017-05-15,5836.0,0,5,2017,0,0.0,14.901984577568369,50.0,0.33,9.4,0.0
2017-05-16,4744.0,1,5,2017,0,0.0,14.944226898603775,47.0,0.15,10.07,0.0
2017-05-17,8250.0,2,5,2017,0,0.0,14.98569385711586,50.0,0.0,6.71,0.0
2017-05-18,8794.0,3,5,2017,0,0.0,15.026362599758755,54.0,0.0,3.8,0.0
2017-05-19,10784.0,4,5,2017,0,0.0,15.066210149186231,59.0,0.0,5.82,0.0
2017-05-20,5100.0,5,5,2017,0,0.0,15.10521343727294,62.0,0.0,6.26,0.0
2017-05-21,4862.0,6,5,2017,0,0.0,15.143349340291186,64.0,0.0,8.28,0.0
2017-05-22,10458.0,0,5,2017,0,0.0,15.180594716003695,68.0,0.0,7.83,0.0
2017-05-23,10956.0,1,5,2017,0,0.0,15.216926442617302,70.0,0.0,7.38,0.0
2017-05-24,9070.0,2,5,2017,0,0.0,15.252321459529286,56.0,0.0,6.04,0.0
2017-05-25,9884.0,3,5,2017,0,0.0,15.286756809782947,57.0,0.0,6.49,0.0
2017-05-26,9086.0,4,5,2017,0,0.0,15.32020968413262,64.0,0.0,5.82,0.0
2017-05-27,4810.0,5,5,2017,0,0.0,15.352657466603867,70.0,0.0,4.92,0.0
2017-05-28,5342.0,6,5,2017,0,0.0,15.3840777814169,71.0,0.0,6.26,0.0
2017-05-29,4792.0,0,5,2017,0,1.0,15.41444854112615,63.0,0.0,6.93,0.0
2017-05-30,6982.0,1,5,2017,0,0.0,15.443747995812476,58.0,0.01,6.93,0.0
2017-05-31,8986.0,2,5,2017,0,0.0,15.471954783147966,58.0,0.11,6.71,0.0
2017-06-01,7692.0,3,6,2017,0,0.0,15.499047979139144,61.0,0.02,9.4,0.0
2017-06-02,8080.0,4,6,2017,0,0.0,15.525007149338157,60.0,0.0,6.93,0.0
2017-06-03,3782.0,5,6,2017,0,0.0,15.549812400299336,61.0,0.0,6.26,0.0
2017-06-04,4100.0,6,6,2017,0,0.0,15.573444431044418,58.0,0.0,5.82,0.0
2017-06-05,9314.0,0,6,2017,0,0.0,15.595884584289394,60.0,0.0,8.5,0.0
2017-06-06,10280.0,1,6,2017,0,0.0,15.617114897176236,65.0,0.0,6.71,0.0
2017-06-07,10144.0,2,6,2017,0,0.0,15.637118151244145,68.0,0.03,6.93,0.0
2017-06-08,4960.0,3,6,2017,0,0.0,15.655877921370266,61.0,0.31,9.84,0.0
2017-06-09,6734.0,4,6,2017,0,0.0,15.67337862340532,56.0,0.05,7.16,0.0
2017-06-10,5214.0,5,6,2017,0,0.0,15.689605560228784,55.0,0.0,6.93,0.0
2017-06-11,4234.0,6,6,2017,0,0.0,15.704544965949779,58.0,0.0,5.82,0.0
2017-06-12,8012.0,0,6,2017,0,0.0,15.718184047983096,59.0,0.0,9.4,0.0
2017-06-13,6854.0,1,6,2017,0,0.0,15.730511026737304,57.0,0.0,10.29,0.0
2017-06-14,8798.0,2,6,2017,0,0.0,15.741515172660453,57.0,0.0,6.04,0.0
2017-06-15,4372.0,3,6,2017,0,0.0,15.7511868404016,58.0,1.05,9.62,0.0
2017-06-16,7330.0,4,6,2017,0,0.0,15.759517499860893,59.0,0.0,10.51,0.0
2017-06-17,3418.0,5,6,2017,0,0.0,15.76649976391822,58.0,0.06,4.7,0.0
2017-06-18,3346.0,6,6,2017,0,0.0,15.772127412650544,59.0,0.0,6.26,0.0
2017-06-19,8442.0,0,6,2017,0,0.0,15.776395413869702,63.0,0.0,6.71,0.0
2017-06-20,7870.0,1,6,2017,0,0.0,15.77929993983676,65.0,0.0,11.18,0.0
2017-06-21,9300.0,2,6,2017,0,0.0,15.780838380034833,60.0,0.0,10.07,0.0
2017-06-22,10022.0,3,6,2017,0,0.0,15.781009349909288,62.0,0.0,9.17,0.0
2017-06-23,8606.0,4,6,2017,0,0.0,15.779812695513025,67.0,0.0,9.62,0.0
2017-06-24,4892.0,5,6,2017,0,0.0,15.777249494023359,73.0,0.0,9.62,0.0
2017-06-25,4328.0,6,6,2017,0,0.0,15.773322050126893,79.0,0.0,6.93,0.0
2017-06-26,8740.0,0,6,2017,0,0.0,15.768033888298307,70.0,0.0,8.72,0.0
2017-06-27,9404.0,1,6,2017,0,0.0,15.761389741028294,60.0,0.0,6.26,0.0
2017-06-28,9118.0,2,6,2017,0,0.0,15.753395533084486,61.0,0.0,8.5,0.0
2017-06-29,9486.0,3,6,2017,0,0.0,15.74405836191708,62.0,0.0,6.49,0.0
2017-06-30,8730.0,4,6,2017,0,0.0,15.733386474346485,69.0,0.0,6.93,0.0
2017-07-01,4316.0,5,7,2017,0,0.0,15.721389239695473,64.0,0.0,6.49,0.0
2017-07-02,4510.0,6,7,2017,0,0.0,15.708077119550655,62.0,0.0,4.92,0.0
2017-07-03,6200.0,0,7,2017,0,0.0,15.693461634357954,64.0,0.0,6.49,0.0
2017-07-04,6198.0,1,7,2017,0,1.0,15.677555327075975,64.0,0.0,7.61,0.0
2017-07-05,9050.0,2,7,2017,0,0.0,15.66037172412496,69.0,0.0,5.82,0.0
2017-07-06,9960.0,3,7,2017,0,0.0,15.641925293883364,70.0,0.0,5.59,0.0
2017-07-07,9600.0,4,7,2017,0,0.0,15.622231402993286,67.0,0.0,8.5,0.0
2017-07-08,5244.0,5,7,2017,0,0.0,15.601306270742896,67.0,0.0,8.28,0.0
2017-07-09,4548.0,6,7,2017,0,0.0,15.579166921800494,69.0,0.0,6.26,0.0
2017-07-10,9612.0,0,7,2017,0,0.0,15.555831137574025,66.0,0.0,7.61,0.0
2017-07-11,9976.0,1,7,2017,0,0.0,15.53131740647186,62.0,0.0,6.04,0.0
2017-07-12,10500.0,2,7,2017,0,0.0,15.505644873336461,64.0,0.0,4.25,0.0
2017-07-13,7936.0,3,7,2017,0,0.0,15.478833288316407,66.0,0.0,7.61,0.0
2017-07-14,8658.0,4,7,2017,0,0.0,15.4509029554376,65.0,0.0,6.71,0.0
2017-07-15,4852.0,5,7,2017,0,0.0,15.421874681121619,66.0,0.0,7.38,0.0
2017-07-16,4262.0,6,7,2017,0,0.0,15.391769722891944,63.0,0.0,8.95,0.0
2017-07-17,9582.0,0,7,2017,0,0.0,15.360609738493448,65.0,0.0,8.28,0.0
2017-07-18,10476.0,1,7,2017,0,0.0,15.328416735639017,68.0,0.0,5.37,0.0
2017-07-19,10176.0,2,7,2017,0,0.0,15.295213022582132,66.0,0.0,6.04,0.0
2017-07-20,9230.0,3,7,2017,0,0.0,15.261021159697748,66.0,0.0,10.51,0.0
2017-07-21,8026.0,4,7,2017,0,0.0,15.225863912240632,65.0,0.0,4.92,0.0
2017-07-22,4676.0,5,7,2017,0,0.0,15.189764204431304,70.0,0.0,7.61,0.0
2017-07-23,4310.0,6,7,2017,0,0.0,15.152745075005829,70.0,0.0,10.29,0.0
2017-07-24,9814.0,0,7,2017,0,0.0,15.114829634348107,68.0,0.0,8.5,0.0
2017-07-25,10188.0,1,7,2017,0,0.0,15.076041023307575,72.0,0.0,7.16,0.0
2017-07-26,10174.0,2,7,2017,0,0.0,15.036402373790514,70.0,0.0,4.7,0.0
2017-07-27,7960.0,3,7,2017,0,0.0,14.995936771196327,65.0,0.0,6.71,0.0
2017-07-28,8622.0,4,7,2017,0,0.0,14.954667218757406,65.0,0.0,7.16,0.0
2017-07-29,4870.0,5,7,2017,0,0.0,14.912616603826125,67.0,0.0,5.82,0.0
2017-07-30,4438.0,6,7,2017,0,0.0,14.869807666139467,68.0,0.0,7.61,0.0
2017-07-31,9844.0,0,7,2017,0,0.0,14.826262968080606,70.0,0.0,10.51,0.0
2017-08-01,10332.0,1,8,2017,0,0.0,14.782004866943474,74.0,0.0,8.05,0.0
2017-08-02,9440.0,2,8,2017,0,0.0,14.737055489197767,78.0,0.0,9.62,0.0
2017-08-03,8194.0,3,8,2017,0,0.0,14.691436706740866,80.0,0.0,6.26,0.0
2017-08-04,7470.0,4,8,2017,0,0.0,14.645170115114453,79.0,0.0,5.59,0.0
2017-08-05,4052.0,5,8,2017,0,0.0,14.598277013657096,70.0,0.0,5.82,0.0
2017-08-06,4344.0,6,8,2017,0,0.0,14.55077838755485,69.0,0.0,4.47,0.0
2017-08-07,8896.0,0,8,2017,0,0.0,14.502694891748485,69.0,0.0,4.25,0.0
2017-08-08,9640.0,1,8,2017,0,0.0,14.454046836647818,72.0,0.0,4.47,0.0
2017-08-09,9398.0,2,8,2017,0,0.0,14.404854175601859,74.0,0.0,3.8,0.0
2017-08-10,8872.0,3,8,2017,0,0.0,14.355136494067748,72.0,0.0,4.92,0.0
2017-08-11,8084.0,4,8,2017,0,0.0,14.304913000418795,69.0,0.0,6.49,0.0
2017-08-12,4410.0,5,8,2017,0,0.0,14.254202518330915,65.0,0.02,8.28,0.0
2017-08-13,6536.0,6,8,2017,0,0.0,14.203023480682427,65.0,0.0,10.74,0.0
2017-08-14,8846.0,0,8,2017,0,0.0,14.15139392490359,64.0,0.0,6.93,0.0
2017-08-15,9830.0,1,8,2017,0,0.0,14.099331489709757,65.0,0.0,7.61,0.0
2017-08-16,10020.0,2,8,2017,0,0.0,14.046853413151915,67.0,0.0,5.59,0.0
2017-08-17,9430.0,3,8,2017,0,0.0,13.99397653192003,66.0,0.0,5.14,0.0
2017-08-18,7886.0,4,8,2017,0,0.0,13.940717281832626,64.0,0.0,6.71,0.0
2017-08-19,4340.0,5,8,2017,0,0.0,13.887091699449458,67.0,0.0,8.72,0.0
2017-08-20,3676.0,6,8,2017,0,0.0,13.833115424743614,66.0,0.0,8.28,0.0
2017-08-21,7536.0,0,8,2017,0,0.0,13.778803704770775,68.0,0.0,9.17,0.0
2017-08-22,8978.0,1,8,2017,0,0.0,13.724171398276624,73.0,0.0,5.59,0.0
2017-08-23,9356.0,2,8,2017,0,0.0,13.66923298118253,67.0,0.0,5.14,0.0
2017-08-24,8666.0,3,8,2017,0,0.0,13.614002552894249,65.0,0.0,7.83,0.0
2017-08-25,8144.0,4,8,2017,0,0.0,13.558493843378669,65.0,0.0,8.5,0.0
2017-08-26,4482.0,5,8,2017,0,0.0,13.502720220955807,67.0,0.0,9.62,0.0
2017-08-27,4212.0,6,8,2017,0,0.0,13.446694700757165,72.0,0.0,8.95,0.0
2017-08-28,8740.0,0,8,2017,0,0.0,13.390429953801046,75.0,0.0,3.8,0.0
2017-08-29,9586.0,1,8,2017,0,0.0,13.333938316640761,74.0,0.0,8.05,0.0
2017-08-30,9164.0,2,8,2017,0,0.0,13.277231801540948,67.0,0.0,6.93,0.0
2017-08-31,7816.0,3,8,2017,0,0.0,13.220322107142058,67.0,0.0,6.04,0.0
2017-09-01,7572.0,4,9,2017,0,0.0,13.163220629573756,68.0,0.0,9.17,0.0
2017-09-02,4306.0,5,9,2017,0,0.0,13.105938473980073,74.0,0.0,7.38,0.0
2017-09-03,3758.0,6,9,2017,0,0.0,13.048486466423107,77.0,0.0,7.61,0.0
2017-09-04,4242.0,0,9,2017,0,1.0,12.990875166131284,77.0,0.0,10.29,0.0
2017-09-05,7100.0,1,9,2017,0,0.0,12.93311487806324,77.0,0.0,3.58,0.0
2017-09-06,7328.0,2,9,2017,0,0.0,12.875215665758176,72.0,0.0,5.82,0.0
2017-09-07,7758.0,3,9,2017,0,0.0,12.817187364445855,69.0,0.0,4.7,0.0
2017-09-08,7274.0,4,9,2017,0,0.0,12.7590395943926,67.0,0.0,5.37,0.0
2017-09-09,3202.0,5,9,2017,0,0.0,12.700781774458699,63.0,0.0,8.05,0.0
2017-09-10,4232.0,6,9,2017,0,0.0,12.642423135847109,63.0,0.0,6.71,0.0
2017-09-11,9360.0,0,9,2017,0,0.0,12.583972736022814,65.0,0.0,6.04,0.0
2017-09-12,9624.0,1,9,2017,0,0.0,12.525439472783926,69.0,0.0,7.61,0.0
2017-09-13,9110.0,2,9,2017,0,0.0,12.46683209846825,61.0,0.0,5.59,0.0
2017-09-14,8902.0,3,9,2017,0,0.0,12.408159234278012,63.0,0.0,8.05,0.0
2017-09-15,8232.0,4,9,2017,0,0.0,12.349429384708664,63.0,0.0,5.14,0.0
2017-09-16,4306.0,5,9,2017,0,0.0,12.290650952067413,63.0,0.0,4.03,0.0
2017-09-17,2066.0,6,9,2017,0,0.0,12.231832251067807,61.0,0.15,8.5,0.0
2017-09-18,6022.0,0,9,2017,0,0.0,12.172981523488994,55.0,0.16,10.29,0.0
2017-09-19,5160.0,1,9,2017,0,0.0,12.11410695288664,53.0,0.04,8.95,0.0
2017-09-20,6662.0,2,9,2017,0,0.0,12.055216679345579,53.0,0.13,5.14,0.0
2017-09-21,6740.0,3,9,2017,0,0.0,11.996318814262082,53.0,0.02,4.47,0.0
2017-09-22,7680.0,4,9,2017,0,0.0,11.937421455146339,57.0,0.0,4.47,0.0
2017-09-23,4414.0,5,9,2017,0,0.0,11.878532700434535,60.0,0.0,5.14,0.0
2017-09-24,3936.0,6,9,2017,0,0.0,11.819660664299743,59.0,0.0,2.91,0.0
2017-09-25,6862.0,0,9,2017,0,0.0,11.760813491452767,61.0,0.01,4.03,0.0
2017-09-26,9298.0,1,9,2017,0,0.0,11.701999371921204,63.0,0.0,6.49,0.0
